Action,FileName,Role,State,Posture,Weather,TimeOfDay,TimeRemaining,RoundDuration,Capacity,Military,HRA,Scientist,Medic,GameNumber,RoundNumber,GameInstanceID,StartTimestamp,OperatorName,PlayerName
skip,data/data/test_images/corpse/g_c_0087_d_cropped.png,elderly,corpse,injured,sunny,day,18,41,5,560,640,500,620,6,1,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/injured/h_0087_d_i_cropped.png,default,injured,injured,sunny,day,15,41,5,540,640,500,620,6,1,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/p_c_0006_n_r_cropped.png,police,corpse,injured,rain,night,11,41,6,500,680,580,580,6,1,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/healthy/p_0142_d_s_cropped.png,police,healthy,standing,sunny,day,8,41,6,500,660,580,580,6,1,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/c_0190_n_r_cropped.png,default,corpse,injured,rain,night,4,41,7,580,680,580,580,6,1,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/do_c_0087_n_r_cropped.png,doctor,corpse,injured,rain,night,1,41,7,580,660,580,580,6,1,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/injured/do_0184_d_i_cropped.png,doctor,injured,injured,sunny,day,60,64,0,580,640,580,580,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/healthy/m_0016_n_r_s_cropped.png,business,healthy,standing,rain,night,58,64,1,560,680,580,660,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/c_0017_n_r_cropped.png,default,corpse,injured,rain,night,54,64,2,600,720,600,660,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/zombie/p_z_0050_n_r_s_cropped.png,police,zombie,standing,rain,night,50,64,2,600,700,600,660,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/healthy/h_0098_n_r_s_cropped.png,default,healthy,standing,rain,night,47,64,2,640,660,580,660,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/c_0055_d_cropped.png,default,corpse,injured,sunny,day,43,64,3,600,700,660,620,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/zombie/p_z_0163_n_r_s_cropped.png,police,zombie,standing,rain,night,39,64,3,600,680,660,620,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/c_0099_d_cropped.png,default,corpse,injured,sunny,day,35,64,3,640,640,640,620,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
skip,data/data/test_images/corpse/p_c_0062_d_cropped.png,police,corpse,injured,sunny,day,31,64,3,640,620,640,620,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/p_c_0087_d_cropped.png,police,corpse,injured,sunny,day,27,64,3,620,620,640,620,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/zombie/do_z_0147_d_s_cropped.png,doctor,zombie,standing,sunny,day,23,64,3,620,600,640,620,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/zombie/z_0014_n_r_s_cropped.png,default,zombie,standing,rain,night,19,64,3,660,560,620,620,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/injured/h_0149_n_r_i_cropped.png,default,injured,injured,rain,night,16,64,4,620,600,700,580,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/injured/do_0089_d_i_cropped.png,doctor,injured,injured,sunny,day,12,64,5,580,640,780,540,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/corpse/m_c_0012_n_r_cropped.png,business,corpse,injured,rain,night,9,64,6,560,680,780,620,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/injured/p_0071_d_i_cropped.png,police,injured,injured,sunny,day,6,64,7,560,680,780,600,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
skip,data/data/test_images/corpse/m_c_0198_d_cropped.png,business,corpse,injured,sunny,day,2,64,8,580,700,780,640,6,2,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/healthy/p_0190_n_r_s_cropped.png,police,healthy,standing,rain,night,73,79,0,560,700,780,640,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
skip,data/data/test_images/injured/m_0070_d_i_cropped.png,business,injured,injured,sunny,day,69,79,1,640,720,780,640,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/zombie/m_z_0128_n_r_s_cropped.png,business,zombie,standing,rain,night,65,79,1,640,720,780,600,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/c_0176_n_r_cropped.png,default,corpse,injured,rain,night,62,79,1,680,680,760,600,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/injured/do_0009_n_r_i_cropped.png,doctor,injured,injured,rain,night,59,79,1,680,660,760,600,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/healthy/p_0081_n_r_s_cropped.png,police,healthy,standing,rain,night,56,79,2,660,700,760,680,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/zombie/do_z_0105_d_s_cropped.png,doctor,zombie,standing,sunny,day,52,79,3,740,720,760,680,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/zombie/p_z_0053_d_s_cropped.png,police,zombie,standing,sunny,day,49,79,3,780,680,740,680,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/injured/h_0052_d_i_cropped.png,default,injured,injured,sunny,day,45,79,3,820,640,720,680,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/corpse/do_c_0185_n_r_cropped.png,doctor,corpse,injured,rain,night,42,79,4,780,680,800,640,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/healthy/p_0110_n_r_s_cropped.png,police,healthy,standing,rain,night,39,79,5,780,680,800,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/healthy/p_0005_n_r_s_cropped.png,police,healthy,standing,rain,night,37,79,6,860,700,800,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/healthy/p_0162_d_s_cropped.png,police,healthy,standing,sunny,day,35,79,7,940,720,800,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
skip,data/data/test_images/corpse/g_c_0027_n_r_cropped.png,elderly,corpse,injured,rain,night,31,79,8,1000,740,800,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/do_c_0090_d_cropped.png,doctor,corpse,injured,sunny,day,27,79,8,980,740,800,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
skip,data/data/test_images/corpse/m_c_0099_n_r_cropped.png,business,corpse,injured,rain,night,23,79,8,980,720,800,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/zombie/do_z_0148_d_s_cropped.png,doctor,zombie,standing,sunny,day,19,79,8,960,720,800,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
skip,data/data/test_images/corpse/c_0149_n_r_cropped.png,default,corpse,injured,rain,night,15,79,8,1000,680,780,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/zombie/do_z_0088_d_s_cropped.png,doctor,zombie,standing,sunny,day,11,79,8,980,680,780,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/injured/g_0000_n_r_i_cropped.png,elderly,injured,injured,rain,night,7,79,8,1000,640,760,620,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
skip,data/data/test_images/injured/h_0086_d_i_cropped.png,default,injured,injured,sunny,day,3,79,9,900,680,760,680,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
save,data/data/test_images/injured/p_0026_d_i_cropped.png,police,injured,injured,sunny,day,0,79,9,880,680,760,680,6,3,89092f41-a99a-44e0-8773-cabbc0dbd26b,2025-07-28 14:00:37.794,jimmy,200
squish,data/data/test_images/corpse/m_c_0022_d_cropped.png,business,corpse,injured,sunny,day,102,120,0,500,500,500,500,1,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/injured/p_0135_d_i_cropped.png,police,injured,injured,sunny,day,76,120,0,500,480,500,500,1,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/p_z_0019_d_s_cropped.png,police,zombie,standing,sunny,day,70,120,0,480,460,500,460,1,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/g_z_0105_d_s_cropped.png,elderly,zombie,standing,sunny,day,62,120,0,520,420,480,460,1,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/injured/do_0011_n_r_i_cropped.png,doctor,injured,injured,rain,night,35,120,0,560,380,460,460,1,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/injured/h_0038_d_i_cropped.png,default,injured,injured,sunny,day,26,120,0,560,380,460,420,1,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/corpse/g_c_0093_n_r_cropped.png,elderly,corpse,injured,rain,night,11,120,0,600,340,440,420,1,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/zombie/z_0059_n_r_s_cropped.png,default,zombie,standing,rain,night,3,120,0,600,320,440,420,1,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/corpse/do_c_0050_n_r_cropped.png,doctor,corpse,injured,rain,night,27,31,0,560,360,520,380,1,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/p_0051_d_s_cropped.png,police,healthy,standing,sunny,day,24,31,1,560,360,520,360,1,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/do_z_0063_d_s_cropped.png,doctor,zombie,standing,sunny,day,21,31,2,640,380,520,360,1,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/zombie/z_0199_n_r_s_cropped.png,default,zombie,standing,rain,night,19,31,2,680,340,500,360,1,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/z_do_0092_n_r_s_cropped.png,default,zombie,standing,rain,night,16,31,3,640,380,580,320,1,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/m_0146_n_r_s_cropped.png,business,healthy,standing,rain,night,12,31,3,680,340,560,320,1,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/injured/h_0161_n_r_i_cropped.png,default,injured,injured,rain,night,7,31,4,720,380,580,320,1,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/p_0086_d_s_cropped.png,police,healthy,standing,sunny,day,3,31,5,680,420,660,280,1,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/injured/h_0107_n_r_i_cropped.png,default,injured,injured,rain,night,85,90,0,760,440,660,280,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/corpse/g_c_0121_d_cropped.png,elderly,corpse,injured,sunny,day,80,90,1,720,480,740,240,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/injured/p_0149_n_r_i_cropped.png,police,injured,injured,rain,night,77,90,1,700,480,740,240,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/g_0198_n_r_s_cropped.png,elderly,healthy,standing,rain,night,73,90,2,720,500,740,280,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/corpse/g_c_0033_n_r_cropped.png,elderly,corpse,injured,rain,night,69,90,3,680,540,740,300,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/p_z_0132_d_s_cropped.png,police,zombie,standing,sunny,day,66,90,4,680,540,740,280,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/g_z_0041_d_s_cropped.png,elderly,zombie,standing,sunny,day,63,90,4,720,500,720,280,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/g_0076_d_s_cropped.png,elderly,healthy,standing,sunny,day,59,90,4,760,460,700,280,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/healthy/p_0041_n_r_s_cropped.png,police,healthy,standing,rain,night,54,90,5,720,500,700,300,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/corpse/m_c_0110_n_r_cropped.png,business,corpse,injured,rain,night,48,90,5,700,480,700,300,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/injured/p_0142_d_i_cropped.png,police,injured,injured,sunny,day,45,90,5,680,480,700,300,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/injured/m_0138_d_i_cropped.png,business,injured,injured,sunny,day,40,90,6,700,500,700,340,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/g_0039_d_s_cropped.png,elderly,healthy,standing,sunny,day,36,90,6,700,500,700,300,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/injured/g_0081_d_i_cropped.png,elderly,injured,injured,sunny,day,33,90,7,660,540,700,320,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/corpse/g_c_0130_n_r_cropped.png,elderly,corpse,injured,rain,night,28,90,7,660,540,700,260,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/g_0021_d_s_cropped.png,elderly,healthy,standing,sunny,day,24,90,7,640,540,700,260,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/corpse/do_c_0083_d_cropped.png,doctor,corpse,injured,sunny,day,18,90,8,600,580,700,280,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/corpse/g_c_0077_d_cropped.png,elderly,corpse,injured,sunny,day,14,90,8,580,580,700,280,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/corpse/g_c_0129_d_cropped.png,elderly,corpse,injured,sunny,day,9,90,8,560,580,700,280,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/z_0038_n_r_s_cropped.png,default,zombie,standing,rain,night,6,90,9,560,580,700,260,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/do_0072_n_r_s_cropped.png,doctor,healthy,standing,rain,night,2,90,9,600,540,680,260,1,3,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/injured/do_0155_n_r_i_cropped.png,doctor,injured,injured,rain,night,82,86,0,500,500,500,500,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/m_z_0098_n_r_s_cropped.png,business,zombie,standing,rain,night,79,86,1,480,540,500,580,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/injured/m_0171_n_r_i_cropped.png,business,injured,injured,rain,night,75,86,1,520,500,480,580,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/m_z_0148_d_s_cropped.png,business,zombie,standing,sunny,day,70,86,1,520,500,480,540,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/injured/m_0111_d_i_cropped.png,business,injured,injured,sunny,day,66,86,1,560,460,460,540,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/injured/p_0091_n_r_i_cropped.png,police,injured,injured,rain,night,63,86,1,560,460,460,500,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/injured/h_0040_n_r_i_cropped.png,default,injured,injured,rain,night,59,86,2,580,480,460,540,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/zombie/g_z_0165_n_r_s_cropped.png,elderly,zombie,standing,rain,night,54,86,2,560,480,460,540,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/zombie/g_z_0115_d_s_cropped.png,elderly,zombie,standing,sunny,day,50,86,3,520,520,540,500,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/corpse/do_c_0151_d_cropped.png,doctor,corpse,injured,sunny,day,47,86,3,500,520,540,500,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/p_z_0169_n_r_s_cropped.png,police,zombie,standing,rain,night,41,86,3,500,500,540,500,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/p_z_0181_n_r_s_cropped.png,police,zombie,standing,rain,night,38,86,3,540,460,520,500,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/corpse/m_c_0143_n_r_cropped.png,business,corpse,injured,rain,night,32,86,3,580,420,500,500,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/h_0171_d_s_cropped.png,default,healthy,standing,sunny,day,28,86,3,560,420,500,500,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/p_0156_n_r_s_cropped.png,police,healthy,standing,rain,night,25,86,4,520,460,580,460,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/p_0039_n_r_s_cropped.png,police,healthy,standing,rain,night,22,86,5,600,480,580,460,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/injured/h_0194_d_i_cropped.png,default,injured,injured,sunny,day,19,86,6,680,500,580,460,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
save,data/data/test_images/healthy/p_0161_d_s_cropped.png,police,healthy,standing,sunny,day,15,86,6,660,500,580,460,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/corpse/c_0056_n_r_cropped.png,default,corpse,injured,rain,night,13,86,7,740,520,580,460,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/injured/m_0104_d_i_cropped.png,business,injured,injured,sunny,day,8,86,7,740,500,580,460,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/z_0102_d_s_cropped.png,default,zombie,standing,sunny,day,5,86,7,740,500,580,420,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/healthy/m_0016_n_r_s_cropped.png,business,healthy,standing,rain,night,1,86,7,780,460,560,420,2,1,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/zombie/g_z_0048_n_r_s_cropped.png,elderly,zombie,standing,rain,night,72,77,0,760,460,560,420,2,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/corpse/p_c_0178_n_r_cropped.png,police,corpse,injured,rain,night,69,77,0,800,420,540,420,2,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/healthy/m_0169_n_r_s_cropped.png,business,healthy,standing,rain,night,65,77,0,800,400,540,420,2,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/corpse/c_0168_n_r_cropped.png,default,corpse,injured,rain,night,61,77,0,780,360,600,380,2,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/healthy/m_0121_n_r_s_cropped.png,business,healthy,standing,rain,night,56,77,0,780,340,600,380,2,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
squish,data/data/test_images/corpse/c_0193_d_cropped.png,default,corpse,injured,sunny,day,52,77,0,760,340,600,380,2,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
skip,data/data/test_images/corpse/g_c_0064_d_cropped.png,elderly,corpse,injured,sunny,day,48,77,0,760,320,600,380,2,2,9ed3d685-3460-4e4e-8f44-f18e23cf8df7,2025-07-28 14:41:01.120,jimmy,201
